housing_median_age,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_household,NEAR BAY,<1H OCEAN,INLAND,ISLAND,NEAR OCEAN
44,609,215,2.0227,103100,5.102325581,1.111627907,1,0,0,0,0
49,576,236,3.3333,276800,5.436440678,1.008474576,1,0,0,0,0
52,594,286,5.338,270900,5.608391608,0.91958042,1,0,0,0,0
52,870,377,3.4732,246200,5.962864721,1.119363395,1,0,0,0,0
38,1027,509,3.5125,224200,4.445972495,1.025540275,1,0,0,0,0
52,693,326,3.1375,229100,4.819018405,1.070552147,1,0,0,0,0
46,815,375,2.8036,211600,4.053333333,1.072,1,0,0,0,0
15,2420,1146,4.5824,256100,4.435427574,1.057591623,1,0,0,0,0
36,518,276,3.0208,206300,3.902173913,1.061594203,1,0,0,0,0
52,620,275,4.0875,221300,4.538181818,1.029090909,1,0,0,0,0
42,551,266,4.5268,207400,5.045112782,1.093984962,1,0,0,0,0
37,2556,924,1.7375,350000,3.312770563,1.006493506,1,0,0,0,0
52,1498,696,3.1795,218200,4.556034483,1.002873563,1,0,0,0,0
50,523,227,3.8672,216700,5.334801762,1.149779736,1,0,0,0,0
52,374,153,5.1675,270600,6.39869281,1.14379085,1,0,0,0,0
52,1004,371,5.1696,261400,6.115902965,1.02425876,1,0,0,0,0
52,769,334,4.2614,261300,5.520958084,0.994011976,1,0,0,0,0
52,940,423,5.0551,232200,5.14893617,0.995271868,1,0,0,0,0
42,645,256,5.6228,375400,6.4453125,1.0703125,1,0,0,0,0
52,705,288,7.8864,357300,6.690972222,0.96875,1,0,0,0,0
52,684,275,7.9556,374400,7.56,0.992727273,1,0,0,0,0
52,572,236,6.174,358800,7.639830508,1.016949153,1,0,0,0,0
52,671,253,6.9414,417500,8.067193676,1.067193676,1,0,0,0,0
52,975,365,8.8342,430500,8.345205479,1.021917808,1,0,0,0,0
52,779,312,7.1754,362900,7.429487179,1.051282051,1,0,0,0,0
52,658,244,10.0825,397000,8.209016393,1.024590164,1,0,0,0,0
52,819,335,4.9083,346800,6.749253731,0.979104478,1,0,0,0,0
52,412,168,5.7912,327100,7.291666667,1.005952381,1,0,0,0,0
52,835,369,4.5893,290100,6.273712737,1.105691057,1,0,0,0,0
52,722,306,5.4171,292000,6.764705882,1.075163399,1,0,0,0,0
52,1085,487,4.125,270900,5.371663244,0.971252567,1,0,0,0,0
52,973,355,7.266,371100,7.436619718,1.030985915,1,0,0,0,0
52,723,272,5.3989,335600,7.272058824,1.077205882,1,0,0,0,0
37,903,362,7.8336,371300,6.132596685,0.925414365,1,0,0,0,0
41,356,181,6.1593,344000,6.215469613,1.077348066,1,0,0,0,0
52,1005,462,6.381,342200,6.662337662,1.069264069,1,0,0,0,0
52,1205,504,6.6828,370900,7.353174603,1.053571429,1,0,0,0,0
37,987,450,7.5385,350000,6.666666667,1.015555556,1,0,0,0,0
42,1031,448,6.7138,368600,6.390625,1.026785714,1,0,0,0,0
52,894,404,6.2425,391800,6.314356436,1.032178218,1,0,0,0,0
52,823,377,5.7979,415300,5.981432361,1.087533156,1,0,0,0,0
52,1232,621,4.2813,284900,5.410628019,1.043478261,1,0,0,0,0
52,669,367,3.5417,287500,4.613079019,1.065395095,1,0,0,0,0
44,989,550,3.0132,272900,4.094545455,1.076363636,1,0,0,0,0
52,1058,464,4.1429,259600,5.377155172,1.058189655,1,0,0,0,0
52,506,207,4.1912,254500,5.763285024,0.966183575,1,0,0,0,0
52,489,218,3.9167,235600,5.376146789,0.986238532,1,0,0,0,0
52,824,388,3.8897,218400,5.56443299,1.092783505,1,0,0,0,0
48,1034,475,3.1065,229200,4.978947368,1.031578947,1,0,0,0,0
46,920,425,2.9926,192100,4.458823529,1.04,1,0,0,0,0
52,841,380,3.556,179300,4.342105263,1.039473684,1,0,0,0,0
45,749,137,1.475,187500,3.306569343,1.065693431,1,0,0,0,0
52,208,98,1.6971,138800,4.173469388,0.989795918,1,0,0,0,0
10,228,100,2.1705,150000,5.03,1.18,1,0,0,0,0
50,287,128,2.75,140600,3.8984375,0.9921875,1,0,0,0,0
52,218,106,2.5682,120000,4.5,1.122641509,1,0,0,0,0
46,854,355,2.9,144800,4.63943662,1.05915493,1,0,0,0,0
52,1695,684,2.2208,144800,4.565789474,1.09502924,1,0,0,0,0
52,403,172,3.2344,245500,5.563953488,1.093023256,1,0,0,0,0
52,288,131,3.5156,200000,4.496183206,1.007633588,1,0,0,0,0
49,963,521,1.9805,173700,3.888675624,1.051823417,1,0,0,0,0
50,1129,516,2.6684,185600,3.544573643,1.03875969,1,0,0,0,0
52,386,204,3.875,182600,4.387254902,0.970588235,1,0,0,0,0
52,811,406,3.006,227900,4.701970443,1.024630542,1,0,0,0,0
46,1293,675,2.543,220700,4.477037037,1.031111111,1,0,0,0,0
46,805,431,2.8676,212000,4.122969838,1.034802784,1,0,0,0,0
52,1372,876,2.1907,271400,3.199771689,1.061643836,1,0,0,0,0
30,862,425,1.7778,268800,3.447058824,1.032941176,1,0,0,0,0
37,1152,616,2.52,277800,4.251623377,1.107142857,1,0,0,0,0
52,483,249,4.2788,332500,4.614457831,1.024096386,1,0,0,0,0
52,1558,573,2.944,338900,4.12390925,1.054101222,1,0,0,0,0
52,1798,769,1.725,287500,3.386215865,1.088426528,1,0,0,0,0
41,266,123,5.2289,384600,5.569105691,1.146341463,1,0,0,0,0
42,2184,422,2.5562,371400,4.161137441,1.101895735,1,0,0,0,0
52,2016,477,0.949,350000,2.524109015,0.964360587,1,0,0,0,0
52,1349,250,1.1696,500001,2.436,0.944,1,0,0,0,0
52,3337,350,1.4012,175000,3.105714286,1.06,1,0,0,0,0
52,1721,949,1.1859,241700,2.922023182,1.051633298,1,0,0,0,0
35,1675,1000,1.7464,216700,3.218,1.108,1,0,0,0,0
49,707,350,2.8846,211300,3.857142857,1.051428571,1,0,0,0,0
52,1424,694,2.7372,210200,4.443804035,1.005763689,1,0,0,0,0
52,393,189,3.8594,196400,4.962962963,1.031746032,1,0,0,0,0
52,828,339,3.5625,191700,5.348082596,1.041297935,1,0,0,0,0
52,571,292,2.2788,182300,4.22260274,1.02739726,1,0,0,0,0
44,1382,713,2.537,175000,3.561009818,1.058906031,1,0,0,0,0
46,792,321,2.525,165900,3.947040498,1.009345794,1,0,0,0,0
52,815,372,1.9946,156900,4.475806452,1.086021505,1,0,0,0,0
52,788,346,2.8214,164300,4.794797688,1.060693642,1,0,0,0,0
52,1145,430,2.6165,150000,5.174418605,1.069767442,1,0,0,0,0
50,1354,563,1.9483,150500,4.413854352,1.078152753,1,0,0,0,0
52,958,445,1.9327,169900,4.564044944,1.011235955,1,0,0,0,0
49,1361,608,1.9798,147400,4.822368421,1.098684211,1,0,0,0,0
52,1005,449,2.4167,152700,5.002227171,1.051224944,1,0,0,0,0
49,924,414,2.5417,182700,4.956521739,1.050724638,1,0,0,0,0
52,780,358,3.3906,179300,5.583798883,1.164804469,1,0,0,0,0
52,1582,636,2.5652,157700,4.727987421,1.086477987,1,0,0,0,0
41,1213,568,2.2845,153100,3.897887324,0.968309859,1,0,0,0,0
52,486,267,2.6071,250000,4.074906367,1.142322097,1,0,0,0,0
52,494,175,3.15,206300,4.765714286,1.062857143,1,0,0,0,0
52,849,365,2.6914,218800,4.846575342,1.019178082,1,0,0,0,0
52,1127,548,1.8447,198200,4.209854015,1.063868613,1,0,0,0,0
35,3276,1742,1.6307,253600,2.962686567,1.001148106,1,0,0,0,0
52,1493,794,2.9044,257400,4.404282116,1.047858942,1,0,0,0,0
52,1461,679,2.9405,289500,5.558173785,1.095729013,1,0,0,0,0
52,1253,538,3.3893,241700,5.36802974,1.12267658,1,0,0,0,0
48,1656,459,3.0417,489600,4.690631808,1.126361656,1,0,0,0,0
52,514,202,7.0897,446200,6.876237624,0.945544554,1,0,0,0,0
52,719,295,5.0463,456300,5.793220339,1.077966102,1,0,0,0,0
52,878,449,1.7652,336800,3.534521158,0.988864143,1,0,0,0,0
52,517,214,7.8521,500001,7.794392523,1.051401869,1,0,0,0,0
52,1366,496,9.3959,500001,7.512096774,0.955645161,1,0,0,0,0
52,1316,590,5.3794,376900,6.861016949,1.123728814,1,0,0,0,0
52,1508,755,3.2619,309600,4.79205298,1.017218543,1,0,0,0,0
52,1800,815,2.7054,182300,5.001226994,1.128834356,1,0,0,0,0
47,719,326,2.2431,172700,6.371165644,1.226993865,1,0,0,0,0
50,675,255,1.9028,150800,5.015686275,1.176470588,1,0,0,0,0
52,875,363,1.5817,153600,5.438016529,1.173553719,1,0,0,0,0
52,152,77,2.2841,106300,4.350649351,1.077922078,1,0,0,0,0
47,843,319,1.3785,142300,4.310344828,0.962382445,1,0,0,0,0
52,281,132,2.9018,119400,4.621212121,1.098484848,1,0,0,0,0
44,506,204,1.73,147900,5.024509804,0.970588235,1,0,0,0,0
48,1054,466,2.2625,132900,4.427038627,1.038626609,1,0,0,0,0
35,1017,414,2.2106,132500,4.52173913,1.012077295,1,0,0,0,0
52,1623,765,2.6997,126900,4.062745098,1.062745098,1,0,0,0,0
14,3100,2051,4.0018,143800,3.586055583,1.174061433,1,0,0,0,0
52,947,361,7.8772,500001,8.282548476,1.049861496,1,0,0,0,0
39,808,315,11.8603,500001,7.911111111,0.984126984,1,0,0,0,0
42,1018,335,13.499,500001,8.928358209,1,1,0,0,0,0
52,1001,352,12.2138,500001,9.210227273,1.039772727,1,0,0,0,0
52,1005,369,8.1872,466100,8.268292683,1.032520325,1,0,0,0,0
52,1192,383,12.3804,500001,9.122715405,1.033942559,1,0,0,0,0
52,585,227,5.8948,457800,7.740088106,1.083700441,1,0,0,0,0
52,916,316,8.1194,471600,7.75,0.987341772,1,0,0,0,0
52,556,179,8.7477,500001,9,1.134078212,1,0,0,0,0
52,1470,520,6.155,398600,7.048076923,0.994230769,1,0,0,0,0
52,1104,398,5.883,340700,6.216080402,1.012562814,1,0,0,0,0
52,1242,518,5.2128,289900,5.862934363,0.996138996,1,0,0,0,0
52,805,321,4.7188,335300,7.068535826,1.00623053,1,0,0,0,0
52,378,162,5.2915,333000,8.12345679,1.092592593,1,0,0,0,0
52,481,223,2.6411,241000,5.170403587,1.053811659,1,0,0,0,0
52,409,160,3.3214,189600,4.825,1.11875,1,0,0,0,0
52,885,373,3.6417,206300,4.587131367,1.034852547,1,0,0,0,0
52,1468,567,3.0161,215700,4.67372134,0.998236332,1,0,0,0,0
52,482,215,3.1771,210200,4.827906977,1.023255814,1,0,0,0,0
52,825,264,3.4531,208800,5.784090909,1.212121212,1,0,0,0,0
52,429,158,4.3098,197900,5.436708861,0.993670886,1,0,0,0,0
52,528,208,3.3438,201300,4.663461538,1.043269231,1,0,0,0,0
52,496,216,2.9213,190800,4.837962963,1.106481481,1,0,0,0,0
52,718,265,2.6806,207900,5.313207547,1.056603774,1,0,0,0,0
52,630,265,3.7708,215300,4.611320755,0.996226415,1,0,0,0,0
45,723,286,3.9444,212900,4.087412587,0.91958042,1,0,0,0,0
13,959,486,5.2601,292700,4.156378601,1.100823045,1,0,0,0,0
30,3668,855,2.5444,275000,4.847953216,1.016374269,1,0,0,0,0
42,2037,355,2.6447,200000,5.74084507,1.036619718,1,0,0,0,0
29,3741,1273,2.5762,173400,4.048703849,0.34171249,1,0,0,0,0
42,821,300,1.9427,102200,4.136666667,1.03,1,0,0,0,0
52,870,347,2.9688,220800,4.23054755,1.04610951,1,0,0,0,0
27,1901,966,3.75,242800,4.137681159,1.110766046,1,0,0,0,0
18,1243,663,5.1702,265400,4.333333333,1.150829563,1,0,0,0,0
50,730,327,2.5139,219000,4.547400612,0.935779817,1,0,0,0,0
52,793,299,2.9732,282100,5.585284281,1.170568562,1,0,0,0,0
52,1033,434,5.5337,372000,5.188940092,0.894009217,1,0,0,0,0
52,872,363,4.1667,225800,4.768595041,1.038567493,1,0,0,0,0
52,849,457,2.7115,220800,3.741794311,1.052516411,1,0,0,0,0
52,1121,518,3.3269,234500,4.61003861,1.079150579,1,0,0,0,0
52,872,445,3.2685,254200,4.84494382,1.029213483,1,0,0,0,0
52,637,297,4.7778,351800,5.269360269,1.060606061,1,0,0,0,0
52,663,340,4.226,275000,5.011764706,1.091176471,1,0,0,0,0
52,411,172,3.3571,405400,7.034883721,0.976744186,1,0,0,0,0
52,915,413,2.9899,228100,5.07748184,1.075060533,1,0,0,0,0
52,921,477,2.875,234000,3.874213836,1.004192872,1,0,0,0,0
43,585,266,2.3882,162500,3.590225564,1.067669173,1,0,0,0,0
43,2086,1053,2.975,243400,4.111111111,1.054131054,1,0,0,0,0
52,1303,535,5.1039,273800,5.628037383,1.013084112,1,0,0,0,0
52,374,176,4.1458,248500,5.960227273,1.051136364,1,0,0,0,0
52,979,472,3.4762,244000,5.305084746,1.093220339,1,0,0,0,0
52,827,446,2.6833,240900,4.139013453,1.056053812,1,0,0,0,0
52,658,253,5.75,306300,6.739130435,0.972332016,1,0,0,0,0
50,654,268,3.9632,240000,5.753731343,1.078358209,1,0,0,0,0
45,384,146,4.9489,247100,6.102739726,2.979452055,1,0,0,0,0
27,1499,797,4.8711,286600,5.08281054,0.944792974,1,0,0,0,0
52,1128,522,3.0718,266700,5.068965517,1.11302682,1,0,0,0,0
49,1110,492,3.6719,229800,4.93495935,1.067073171,1,0,0,0,0
52,1119,415,4.6094,229300,6.185542169,1.05060241,1,0,0,0,0
21,2930,1235,4.5213,228400,5.693117409,1.011336032,1,0,0,0,0
25,897,390,4.4562,206200,4.907692308,0.935897436,1,0,0,0,0
5,7427,2718,7.611,350700,6.855776306,1.061442237,1,0,0,0,0
31,2973,1312,3.2689,231000,4.40929878,1.051067073,1,0,0,0,0
52,1340,632,3.567,252900,4.550632911,1.025316456,1,0,0,0,0
28,2974,1484,3.6875,353900,4.655660377,1.047169811,1,0,0,0,0
23,2690,1151,4.7695,291700,4.93397046,1.103388358,1,0,0,0,0
20,583,326,3.1972,100000,3.54601227,1.119631902,1,0,0,0,0
12,5781,2007,7.2634,341600,7.13303438,1.018933732,1,0,0,0,0
5,1738,512,7.0568,412500,7.0234375,0.912109375,1,0,0,0,0
36,1478,529,4.635,248600,6.693761815,1.077504726,1,0,0,0,0
40,746,270,5.3015,254900,6.696296296,1.118518519,1,0,0,0,0
36,1235,455,4.9801,241500,6.327472527,1.054945055,1,0,0,0,0
26,1411,484,5.4834,295200,6.619834711,0.98553719,1,0,0,0,0
31,1368,521,6.187,340400,7.420345489,1.019193858,1,0,0,0,0
32,1048,367,5.6194,274700,6.746594005,1.002724796,1,0,0,0,0
35,1004,365,5.4639,238600,6.057534247,0.95890411,1,0,0,0,0
35,1086,367,5.1498,266400,7.25613079,1.054495913,1,0,0,0,0
30,922,350,5.8382,330200,7.425714286,1.045714286,1,0,0,0,0
36,1950,819,4.65,206800,5.578754579,1.006105006,1,0,0,0,0
25,1413,595,4.3819,209200,4.996638655,1.045378151,1,0,0,0,0
30,1444,568,3.7222,195800,5.48415493,1.100352113,1,0,0,0,0
31,749,269,5.2855,253500,6.851301115,1.048327138,1,0,0,0,0
31,867,329,4.3375,241800,6.240121581,1.021276596,1,0,0,0,0
27,2723,1035,5.2131,252500,6.512077295,1.036714976,1,0,0,0,0
30,731,263,6.005,263900,6.657794677,1.022813688,1,0,0,0,0
38,781,301,5.0519,227000,5.524916944,0.980066445,1,0,0,0,0
38,1784,652,4.8237,220900,5.699386503,1.007668712,1,0,0,0,0
32,1156,410,5.2497,259300,6.629268293,1.090243902,1,0,0,0,0
39,645,277,4.125,232500,5.126353791,0.981949458,1,0,0,0,0
37,821,315,4.6005,231600,6.00952381,0.984126984,1,0,0,0,0
33,1912,770,3.5187,209400,5.072727273,1.025974026,1,0,0,0,0
32,1487,694,3,223200,4.899135447,1.060518732,1,0,0,0,0
25,1645,710,3.4934,209900,4.791549296,1.067605634,1,0,0,0,0
33,2239,1051,2.9861,208200,4.19885823,1.053282588,1,0,0,0,0
29,1021,552,2.5362,203800,4.173913043,1.119565217,1,0,0,0,0
36,1105,467,3.3021,195700,5.032119914,1.068522484,1,0,0,0,0
31,2999,1295,3.0964,190500,4.566795367,1.010810811,1,0,0,0,0
43,740,284,2.8512,181000,5.545774648,1.14084507,1,0,0,0,0
42,629,244,3.3478,184900,5.795081967,1.12295082,1,0,0,0,0
37,314,205,2.3958,190800,4.136585366,0.985365854,1,0,0,0,0
15,1479,668,3.5295,242200,4.567365269,1.025449102,1,0,0,0,0
20,1732,800,4.8036,188300,5.37,1.02125,1,0,0,0,0
52,1338,550,3.851,183500,5.269090909,1.012727273,1,0,0,0,0
52,440,192,4.0662,204200,5.578125,1.046875,1,0,0,0,0
51,922,393,4.6042,251900,6.664122137,1.025445293,1,0,0,0,0
49,611,288,2.2,187500,5.1875,1.097222222,1,0,0,0,0
52,994,412,4.1164,198200,5.485436893,1.009708738,1,0,0,0,0
52,545,230,3.95,219000,6.060869565,0.969565217,1,0,0,0,0
52,317,143,4.9135,275000,7.188811189,0.902097902,1,0,0,0,0
45,1573,736,2.8355,245400,5.105978261,1.112771739,1,0,0,0,0
46,925,435,3.25,177500,4.972413793,1.08045977,1,0,0,0,0
49,768,385,2.8301,171600,4.412987013,1.05974026,1,0,0,0,0
52,620,292,3.7159,183300,5.325342466,0.989726027,1,0,0,0,0
52,425,207,2.5625,175000,5.381642512,0.995169082,1,0,0,0,0
45,1003,305,3.8047,156700,4.91147541,1.026229508,1,0,0,0,0
45,519,135,3.375,157500,5.377777778,1.088888889,1,0,0,0,0
38,481,198,3.244,179800,4.494949495,1.01010101,1,0,0,0,0
36,1209,519,4.0268,205500,5.08477842,1.026974952,1,0,0,0,0
35,1398,525,3.3906,178900,4.88,1.055238095,1,0,0,0,0
36,158,58,5.5461,262500,6.224137931,1.189655172,1,0,0,0,0
42,1817,664,3.371,165000,4.530120482,0.99246988,1,0,0,0,0
46,766,289,3.5313,159700,4.737024221,0.982698962,1,0,0,0,0
5,814,328,3.663,158300,5.158536585,1.213414634,1,0,0,0,0
38,618,239,2.875,144800,4.213389121,1.025104603,1,0,0,0,0
43,2139,789,4.0202,166300,4.794676806,1.031685678,1,0,0,0,0
37,632,253,4.5553,191000,5.956521739,0.956521739,1,0,0,0,0
36,366,134,3.4643,175000,4.970149254,0.985074627,1,0,0,0,0
10,877,485,3.3431,137500,4.595876289,1.239175258,1,0,0,0,0
28,830,573,2.1898,141700,3.865619546,1.02443281,1,0,0,0,0
31,739,379,2.9097,210900,4.263852243,0.981530343,1,0,0,0,0
47,540,266,3.375,198300,4.473684211,0.943609023,1,0,0,0,0
29,2024,962,2.8125,157400,4.333679834,1.088357588,1,0,0,0,0
52,823,334,5,264700,6.05988024,0.958083832,1,0,0,0,0
38,711,353,3.0673,218400,4.88101983,1.116147309,1,0,0,0,0
43,931,368,3.8125,235100,6.152173913,1.059782609,1,0,0,0,0
33,686,270,6.9096,341800,7.392592593,0.992592593,1,0,0,0,0
26,1030,397,7.912,367300,7.20906801,0.992443325,1,0,0,0,0
35,976,392,3.8393,243500,5.568877551,0.977040816,1,0,0,0,0
35,552,210,4,167900,4.938095238,0.985714286,1,0,0,0,0
25,340,171,6.5095,371200,6.631578947,0.894736842,1,0,0,0,0
39,288,132,3.5156,218900,5.954545455,1,1,0,0,0,0
45,555,248,2.983,202700,5.633064516,1.02016129,1,0,0,0,0
45,1006,444,3.524,186200,5.213963964,1.015765766,1,0,0,0,0
44,776,346,3.1103,188900,4.661849711,0.979768786,1,0,0,0,0
44,609,270,3.5781,180000,5.262962963,1.103703704,1,0,0,0,0
18,2441,1352,3.1682,202700,4.273668639,1.128698225,1,0,0,0,0
27,1364,789,2.6101,181700,3.921419518,1.097591888,1,0,0,0,0
18,2197,1044,3.6932,166800,3.740421456,0.964559387,1,0,0,0,0
43,1333,544,3.4583,183700,5.599264706,1.023897059,1,0,0,0,0
19,1810,703,3.9032,218000,5.001422475,1.009957326,1,0,0,0,0
36,531,183,4.0208,191500,5.453551913,0.972677596,1,0,0,0,0
36,672,261,3.5547,194700,5.609195402,0.9348659,1,0,0,0,0
17,695,330,4.5859,187200,4.433333333,0.884848485,1,0,0,0,0
21,2162,998,2.6321,223100,4.132264529,1.056112224,1,0,0,0,0
17,1216,643,3.395,271300,3.701399689,1.195956454,1,0,0,0,0
36,606,239,3.9702,194100,5.29707113,0.953974895,1,0,0,0,0
36,1203,379,5.0043,190400,5.907651715,1.031662269,1,0,0,0,0
38,874,301,4.4659,189100,5.219269103,1.053156146,1,0,0,0,0
38,637,222,3.6625,184600,5.612612613,0.995495495,1,0,0,0,0
36,703,276,3.8864,197300,5.438405797,1.039855072,1,0,0,0,0
36,733,229,3.4583,192600,6.410480349,1.100436681,1,0,0,0,0
36,625,228,3.7813,192200,4.903508772,0.960526316,1,0,0,0,0
36,568,225,2.9917,194600,4.875555556,0.924444444,1,0,0,0,0
36,836,311,4.4375,193500,5.52733119,0.974276527,1,0,0,0,0
24,952,362,4,202600,4.848066298,1.008287293,1,0,0,0,0
16,568,352,2.3869,83300,4.792613636,0.988636364,1,0,0,0,0
24,1125,366,4.7609,212600,6.180327869,1.068306011,1,0,0,0,0
5,840,401,5.4858,187800,5.204488778,1.014962594,1,0,0,0,0
36,796,283,4.3971,205700,5.229681979,0.982332155,1,0,0,0,0
36,863,267,4.0109,192900,5.786516854,1.02247191,1,0,0,0,0
35,1349,486,4.3864,205200,5.41563786,0.919753086,1,0,0,0,0
30,929,383,4.2841,213400,5.903394256,1.156657963,1,0,0,0,0
39,957,335,5.1312,183600,4.985074627,0.919402985,1,0,0,0,0
37,1093,555,2.9958,178400,3.857657658,0.963963964,1,0,0,0,0
27,1489,607,3.6364,219200,5.49752883,1.009884679,1,0,0,0,0
31,1561,628,2.7955,183100,5.070063694,1.140127389,1,0,0,0,0
44,1256,485,2.9507,157100,4.826804124,1.030927835,1,0,0,0,0
30,695,279,3.4375,157800,4.290322581,0.964157706,1,0,0,0,0
34,560,237,2.875,161700,4.772151899,1.172995781,1,0,0,0,0
38,632,289,3.0345,152100,4.027681661,0.982698962,1,0,0,0,0
41,1849,750,2.679,144900,4.66,1.049333333,1,0,0,0,0
17,1287,538,2.9922,179900,4.624535316,1.146840149,1,0,0,0,0
35,1580,536,4.1042,179100,5.001865672,0.947761194,1,0,0,0,0
19,1571,579,2.5833,159900,4.309153713,1.09671848,1,0,0,0,0
23,828,443,2.1552,161400,3.812641084,1.040632054,1,0,0,0,0
29,835,338,2.3274,170400,3.840236686,0.905325444,1,0,0,0,0
19,1765,724,2.4206,137500,3.71961326,1.089779006,1,0,0,0,0
41,387,161,3.9063,178400,4.633540373,2.701863354,1,0,0,0,0
37,1562,618,2.6464,155200,3.954692557,1.053398058,1,0,0,0,0
42,768,309,3.4643,160900,4.763754045,1.003236246,1,0,0,0,0
10,1140,472,2.3973,167300,4.718220339,1.186440678,1,0,0,0,0
20,83,31,6.5,340000,6.451612903,0.806451613,1,0,0,0,0
32,485,171,6.0574,431000,7.502923977,1.134502924,0,1,0,0,0
6,1189,573,3.8958,301100,4.267015707,1.029668412,1,0,0,0,0
21,586,249,4.7813,241900,5.248995984,0.947791165,1,0,0,0,0
5,2240,792,3.2829,162500,4.779040404,1.181818182,1,0,0,0,0
10,867,352,5.3169,299200,5.769886364,1.014204545,1,0,0,0,0
10,3827,1288,6.2579,315500,6.443322981,1.029503106,1,0,0,0,0
23,3827,1294,5.1701,216800,5.809891808,0.988408037,1,0,0,0,0
36,1280,431,3.25,218100,4.211136891,0.988399072,1,0,0,0,0
30,2667,1047,3.1796,170300,5.126074499,1.152817574,1,0,0,0,0
26,253,137,2.4196,275000,8.518248175,2.700729927,1,0,0,0,0
26,1401,607,2.6563,184100,4.294892916,1.123558484,1,0,0,0,0
29,233,152,0.9637,160000,3.243421053,1.105263158,1,0,0,0,0
48,673,308,2.3357,175000,4.064935065,0.99025974,1,0,0,0,0
41,704,314,3.5114,197500,4.401273885,1.124203822,1,0,0,0,0
43,273,120,3.3125,150000,4.166666667,0.916666667,1,0,0,0,0
29,1120,540,2.4042,205600,4.32037037,0.996296296,1,0,0,0,0
41,1105,467,2.8322,170300,3.927194861,0.99143469,1,0,0,0,0
43,569,293,2.5156,190900,4.829351536,1.187713311,1,0,0,0,0
37,691,324,3.4032,196900,4.172839506,1.055555556,1,0,0,0,0
37,1109,448,2.535,174000,4.723214286,1.122767857,1,0,0,0,0
37,1197,465,2.5772,170200,4.249462366,1.034408602,1,0,0,0,0
38,1061,400,3.0962,180900,4.4475,1.0325,1,0,0,0,0
34,2479,903,2.9564,150500,4.052048726,0.993355482,1,0,0,0,0
31,1162,389,3.125,167100,4.863753213,1.100257069,1,0,0,0,0
35,1146,448,2.95,148900,4.370535714,1.080357143,1,0,0,0,0
40,724,267,4.38,196400,5.816479401,0.947565543,1,0,0,0,0
37,975,375,4.0417,191100,6.432,1.050666667,1,0,0,0,0
36,952,370,3.8,187500,5.702702703,1.051351351,1,0,0,0,0
45,1159,399,3.4839,180600,5.461152882,1.005012531,1,0,0,0,0
45,1129,422,4.0588,182800,5.822274882,1.05450237,1,0,0,0,0
44,1175,401,4.1974,179300,5.354114713,0.995012469,1,0,0,0,0
43,924,328,3.6,179400,5.109756098,1.036585366,1,0,0,0,0
35,1424,538,4.267,210300,5.531598513,0.962825279,1,0,0,0,0
34,1366,500,4.2386,192300,6.072,1.066,1,0,0,0,0
35,1171,390,5.5797,198100,6.338461538,1.020512821,1,0,0,0,0
36,641,243,4.0682,196200,6.119341564,1.024691358,1,0,0,0,0
38,880,332,3.1734,181600,6.060240964,1.045180723,1,0,0,0,0
37,1635,557,4.7933,186900,6,0.780969479,1,0,0,0,0
37,1495,543,4.8125,188300,5.812154696,0.983425414,1,0,0,0,0
40,914,317,3.8676,184000,5.514195584,1.003154574,1,0,0,0,0
33,1798,694,3.9395,184700,4.94092219,0.981268012,1,0,0,0,0
42,1625,665,3.2434,179900,5.401503759,1.057142857,1,0,0,0,0
38,599,224,3.0917,167200,4.620535714,1.102678571,1,0,0,0,0
32,2037,703,3.0645,165400,4.307254623,1.153627312,1,0,0,0,0
33,1854,603,2.7019,154000,4.031509121,1.086235489,1,0,0,0,0
39,1408,478,3.1115,153500,4.328451883,1.046025105,1,0,0,0,0
40,766,271,3.4722,135400,4.944649446,1.15498155,1,0,0,0,0
39,725,274,2.2222,158300,4.233576642,0.945255474,1,0,0,0,0
32,1019,340,6.1104,240700,5.926470588,0.935294118,1,0,0,0,0
22,1830,743,4.2733,180700,5.224764468,1.098250336,1,0,0,0,0
27,1469,616,3.2465,230600,5.258116883,1.089285714,1,0,0,0,0
28,1198,624,3.2417,210800,4.698717949,1.184294872,1,0,0,0,0
38,1039,394,3.875,165300,5.340101523,1.038071066,1,0,0,0,0
29,690,242,6.0501,254200,7,1.037190083,1,0,0,0,0
18,1155,415,6.8233,332600,7.228915663,1.009638554,1,0,0,0,0
23,1066,384,6.3501,350000,6.299479167,0.90625,1,0,0,0,0
28,1255,587,2.6719,161200,3.884156729,1.039182283,1,0,0,0,0
